appid,name,release_date,developers,publishers,genres,categories,price_overview,metacritic_score,is_free,required_age,short_description,header_image,metadata_source,crawled_at
1145350,Hades II,2025년 9월 25일,"[""Supergiant Games""]","[""Supergiant Games""]","[""액션"", ""인디"", ""RPG""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""캡션 이용 가능"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 3200000, ""final_formatted"": ""₩ 32,000"", ""initial"": 3200000, ""initial_formatted"": """"}",94.0,False,0.0,수상 경력에 빛나는 로그라이크 던전 크롤러의 매혹적인 속편에서 어둠의 마법을 펼치며 시간의 티탄에게 맞서 지하세계 너머에서 전투를 벌이세요.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1145350/91ac334a2c137d08968ccc0bc474a02579602100/header.jpg?t=1779901265,appdetails,2026-06-07T01:16:03+00:00
250900,The Binding of Isaac: Rebirth,2014년 11월 4일,"[""Nicalis, Inc."", ""Edmund McMillen""]","[""Nicalis, Inc.""]","[""액션""]","[""싱글 플레이어"", ""멀티플레이어"", ""공유 및 분할 화면"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam Cloud"", ""Remote Play TV"", ""Remote Play Together"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 1550000, ""final_formatted"": ""₩ 15,500"", ""initial"": 1550000, ""initial_formatted"": """"}",,False,0.0,"The Binding of Isaac: Rebirth is a randomly generated action RPG shooter with heavy Rogue-like elements. Following Isaac on his journey players will find bizarre treasures that change Isaac’s form giving him super human abilities and enabling him to fight off droves of mysterious creatures, discover secrets and fight his way to safety.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/250900/header.jpg?t=1731977365,appdetails,2026-06-07T01:16:03+00:00
550,Left 4 Dead 2,2009년 11월 16일,"[""Valve""]","[""Valve""]","[""액션""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""캡션 이용 가능"", ""Steam 창작마당"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""퀵타임 이벤트 없이 플레이 가능"", ""스테레오 사운드"", ""서라운드 사운드"", ""Steam Cloud"", ""Valve Anti-Cheat 사용"", ""통계"", ""Source SDK 포함"", ""코멘터리 제공"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""Remote Play TV"", ""Remote Play Together"", ""가족 공유"", ""Steam 타임라인""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 1100000, ""final_formatted"": ""₩ 11,000"", ""initial"": 1100000, ""initial_formatted"": """"}",89.0,False,17.0,"Set in the zombie apocalypse, Left 4 Dead 2 is a co-operative action horror FPS takes you and your friends through the cities, swamps and cemeteries of the Deep South, from Savannah to New Orleans across five expansive campaigns.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/550/header.jpg?t=1772742214,appdetails,2026-06-07T01:16:03+00:00
270880,American Truck Simulator,2016년 2월 2일,"[""SCS Software""]","[""SCS Software""]","[""인디"", ""시뮬레이션""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""카메라 움직임 조정"", ""음량 개별 조절"", ""난이도 조정"", ""키보드 전용 옵션"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""스테레오 사운드"", ""서라운드 사운드"", ""컨트롤러 일부 지원"", ""Steam Cloud"", ""레벨 에디터 포함"", ""Remote Play Together"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2480000, ""final_formatted"": ""₩ 24,800"", ""initial"": 2480000, ""initial_formatted"": """"}",76.0,False,0.0,"전설적인 미국 트럭을 경험하고 햇살 가득한 캘리포니아, 모래가 많은 네바다, 애리조나주의 그랜드 캐니언 전역에서 다양한 화물을 배달하세요. American Truck Simulator는 숨 막힐 듯한 풍경과 미국 전역의 널리 알려진 랜드마크를 여행으로 안내합니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/270880/a80e5a18363259677ca96c2a39503ea595d2a45f/header.jpg?t=1778774561,appdetails,2026-06-07T01:16:03+00:00
284160,BeamNG.drive,2015년 5월 29일,"[""BeamNG""]","[""BeamNG""]","[""레이싱"", ""시뮬레이션"", ""앞서 해보기""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""카메라 움직임 조정"", ""음량 개별 조절"", ""키보드 전용 옵션"", ""퀵타임 이벤트 없이 플레이 가능"", ""스테레오 사운드"", ""서라운드 사운드"", ""컨트롤러 일부 지원"", ""Steam Cloud"", ""레벨 에디터 포함"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""Remote Play Together"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2700000, ""final_formatted"": ""₩ 27,000"", ""initial"": 2700000, ""initial_formatted"": """"}",,False,0.0,뭐든지 할 수 있는 동적 소프트 보디 물리 시뮬레이터입니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/284160/17f8af1312bc48e6cd90e5fb639d4981682af260/header.jpg?t=1772048121,appdetails,2026-06-07T01:16:03+00:00
960090,Bloons TD 6,2018년 12월 17일,"[""Ninja Kiwi""]","[""Ninja Kiwi""]","[""전략""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""앱 내 구매"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 1450000, ""final_formatted"": ""₩ 14,500"", ""initial"": 1450000, ""initial_formatted"": """"}",,False,0.0,공전의 히트를 기록한 타워 디펜스 게임,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/960090/header.jpg?t=1769161752,appdetails,2026-06-07T01:16:03+00:00
548430,Deep Rock Galactic,2020년 5월 13일,"[""Ghost Ship Games""]","[""Coffee Stain Publishing""]","[""액션""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""캡션 이용 가능"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""퀵타임 이벤트 없이 플레이 가능"", ""스테레오 사운드"", ""자막 옵션"", ""Steam Cloud"", ""Remote Play 태블릿"", ""Remote Play TV"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 3200000, ""final_formatted"": ""₩ 32,000"", ""initial"": 3200000, ""initial_formatted"": """"}",85.0,False,0.0,"딥 락 갤럭틱은 1-4인의 플레이어가 협동하는 FPS 게임으로, 상남자 우주 드워프, 100% 파괴 가능한 맵 환경, 절차적 생성 동굴 지형, 그리고 끊임없이 등장하는 외계 괴물 무리가 특징입니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/548430/header.jpg?t=1775555380,appdetails,2026-06-07T01:16:03+00:00
3164500,Schedule I,2025년 3월 24일,"[""TVGS""]","[""TVGS""]","[""액션"", ""인디"", ""시뮬레이션"", ""전략"", ""앞서 해보기""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""음량 개별 조절"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""스테레오 사운드"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2150000, ""final_formatted"": ""₩ 21,500"", ""initial"": 2150000, ""initial_formatted"": """"}",,False,0.0,"From small-time dope pusher to kingpin - manufacture and distribute a range of drugs throughout the grungy city of Hyland Point. Expand your empire with properties, businesses, employees and more.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3164500/header.jpg?t=1773974661,appdetails,2026-06-07T01:16:03+00:00
1229490,ULTRAKILL,2020년 9월 3일,"[""Arsi \""Hakita\"" Patala""]","[""New Blood Interactive""]","[""액션"", ""인디"", ""앞서 해보기""]","[""싱글 플레이어"", ""컨트롤러 완벽 지원"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2450000, ""final_formatted"": ""₩ 24,500"", ""initial"": 2450000, ""initial_formatted"": """"}",,False,0.0,"‘울트라킬(ULTRAKILL)’은 캐릭터 액션 게임의 기술 기반 점수 시스템과 90년대 최고의 슈팅 게임에서 영감을 받은 순수한 살육의 쾌감을 결합한, 박진감 넘치고 초폭력적인 레트로 FPS 게임입니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1229490/header.jpg?t=1779956369,appdetails,2026-06-07T01:16:03+00:00
220,Half-Life 2,2004년 11월 16일,"[""Valve""]","[""Valve""]","[""액션""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""캡션 이용 가능"", ""Steam 창작마당"", ""카메라 움직임 조정"", ""음량 개별 조절"", ""난이도 조정"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""스테레오 사운드"", ""자막 옵션"", ""서라운드 사운드"", ""Steam Cloud"", ""Source SDK 포함"", ""코멘터리 제공"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""Remote Play Together"", ""가족 공유"", ""Steam 타임라인""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 1100000, ""final_formatted"": ""₩ 11,000"", ""initial"": 1100000, ""initial_formatted"": """"}",96.0,False,0.0,"점령당한 대도시인 17번 지구에서 다시 깨어난 고든 프리맨은 알릭스 밴스가 이끄는 저항군에 합류하게 됩니다. 높은 수준의 몰입감 넘치는 게임 세계, 한계를 뛰어넘는 물리적 요소, 짜릿한 전투로 가득한 기념비적인 1인칭 슈팅 게임을 경험하세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/220/header.jpg?t=1745368545,appdetails,2026-06-07T01:16:03+00:00
508440,Totally Accurate Battle Simulator,2021년 4월 1일,"[""Landfall""]","[""Landfall""]","[""인디"", ""시뮬레이션"", ""전략""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""Steam 도전 과제"", ""컨트롤러 일부 지원"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""Remote Play Together"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 66, ""final"": 731000, ""final_formatted"": ""₩ 7,310"", ""initial"": 2150000, ""initial_formatted"": ""₩ 21,500""}",,False,0.0,"Be the leader of wobblers from ancient lands, spooky places, and fantasy worlds. Watch them fight in simulations made with the wobbliest physics system ever created, make your own wobblers in the unit creator and send your army off to fight your friends in multiplayer.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/508440/header.jpg?t=1730715415,appdetails,2026-06-07T01:16:03+00:00
48700,Mount & Blade: Warband,2010년 3월 31일,"[""TaleWorlds Entertainment""]","[""TaleWorlds Entertainment""]","[""액션"", ""RPG""]","[""싱글 플레이어"", ""멀티플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2400000, ""final_formatted"": ""₩ 24,000"", ""initial"": 2400000, ""initial_formatted"": """"}",78.0,False,0.0,"끝없는 전쟁에 의해 갈라진 땅에서, 강인한 전사들로 구성된 당신의 군대를 이끌고 전쟁에 참여할 때 입니다. 당신의 부대를 이끌어 나가고, 당신의 영토를 늘려가며 최종적으로는 Caldaria의 왕좌를 차지해 보십시오!Mount &amp; Blade: Warband는 말 위에서의 전투, 세부적인 전투 시스템을 통해 중세의 전투를 생생하게 묘사한 Mount &amp; Blade의 스탠드-얼론 확장팩입니다. 그래픽적 발전: 이제 HDR, FSAA, DOF, 소프트 파티클, 톤 매핑 등의 효과를 지원합니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/48700/header.jpg?t=1750147149,appdetails,2026-06-07T01:16:03+00:00
1289310,Helltaker,2020년 5월 11일,"[""vanripper""]","[""vanripper""]","[""어드벤처"", ""무료 플레이"", ""인디""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 일부 지원""]",,,True,0.0,Helltaker is a short game about sharply dressed demon girls.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1289310/header.jpg?t=1620755466,appdetails,2026-06-07T01:16:03+00:00
504230,Celeste,2018년 1월 25일,"[""Maddy Makes Games Inc."", ""Extremely OK Games, Ltd.""]","[""Maddy Makes Games Inc.""]","[""액션"", ""어드벤처"", ""인디""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam Cloud"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""Remote Play TV"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 75, ""final"": 537000, ""final_formatted"": ""₩ 5,370"", ""initial"": 2150000, ""initial_formatted"": ""₩ 21,500""}",88.0,False,0.0,"타워폴(TowerFall) 시리즈의 개발자들이 만든 이 초밀착형 플랫폼 게임을 플레이하고, 매들린이 셀레스트 산 정상으로 향하는 여정에서 내면의 악마에게서 살아남을 수 있게 도와주세요. 한땀 한땀 손수 제작한 수백 가지의 도전 과제에 맞서고, 사악한 비밀을 밝혀내고, 산에 숨겨진 수수께끼를 풀어보세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/504230/header.jpg?t=1714089525,appdetails,2026-06-07T01:16:03+00:00
292030,The Witcher 3: Wild Hunt,2015년 5월 18일,"[""CD PROJEKT RED""]","[""CD PROJEKT RED""]","[""RPG""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""스테레오 사운드"", ""서라운드 사운드"", ""컨트롤러 일부 지원"", ""Steam Cloud"", ""Remote Play 태블릿"", ""Remote Play TV"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 3480000, ""final_formatted"": ""₩ 34,800"", ""initial"": 3480000, ""initial_formatted"": """"}",93.0,False,19.0,"리비아의 게롤트가 되어 의뢰를 받고 괴물을 사냥하세요. 전쟁의 상처가 가득하고 괴물이 들끓는 대륙을 마음껏 탐험해 보세요. 지금 가장 중요한 일은 대륙의 판도를 뒤바꿀 수도 있는 살아 있는 무기이자 예언의 아이, 시리를 추적하는 것입니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/292030/ad9240e088f953a84aee814034c50a6a92bf4516/header.jpg?t=1768303991,appdetails,2026-06-07T01:16:03+00:00
1150690,OMORI,2020년 12월 25일,"[""OMOCAT, LLC""]","[""OMOCAT, LLC""]","[""어드벤처"", ""인디"", ""RPG""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2050000, ""final_formatted"": ""₩ 20,500"", ""initial"": 2050000, ""initial_formatted"": """"}",88.0,False,0.0,다채로운 친구와 적으로 가득한 이상한 세계를 탐험하세요. 잊힌 과거를 밝히기 위해 활기차면서 일상적인 장소를 탐색하세요. 때가 되면 당신이 선택한 길이 당신의 운명과… 어쩌면 다른 사람들의 운명까지 결정할 것입니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1150690/header.jpg?t=1671584768,appdetails,2026-06-07T01:16:03+00:00
1113000,페르소나4 더 골든,2020년 6월 13일,"[""ATLUS""]","[""SEGA""]","[""RPG""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 1980000, ""final_formatted"": ""₩ 19,800"", ""initial"": 1980000, ""initial_formatted"": """"}",87.0,False,0.0,"주인공과 그의 친구들이 연쇄 살인 사건으로 시작되는 모험을 통해 성장하는 이야기 속에서 관심사가 같은 친구를 만나고, 소속감을 느끼며 내면의 어두운 면과 갈등하는 경험을 즐겨보세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1113000/header.jpg?t=1763530422,appdetails,2026-06-07T01:16:03+00:00
367520,Hollow Knight,2017년 2월 24일,"[""Team Cherry""]","[""Team Cherry""]","[""액션"", ""어드벤처"", ""인디""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam Cloud"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""Remote Play TV"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 1650000, ""final_formatted"": ""₩ 16,500"", ""initial"": 1650000, ""initial_formatted"": """"}",87.0,False,0.0,할로우 나이트에서 자신만의 길을 구축하세요! 크게 파괴된 곤충과 영웅의 왕국을 통한 서사 액션 어드벤처입니다. 손으로 그린 클래식 2D 스타일로 구불구불한 동굴을 탐험하고 오염된 생물과 싸우고 이상한 곤충들과 친구가 되어 보세요.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/367520/3c3489495136b26b34f8a9543c7f5645b99d388c/header.jpg?t=1776125684,appdetails,2026-06-07T01:16:03+00:00
457140,Oxygen Not Included,2019년 7월 30일,"[""Klei Entertainment""]","[""Klei Entertainment""]","[""인디"", ""시뮬레이션""]","[""싱글 플레이어"", ""Steam 트레이딩 카드"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2600000, ""final_formatted"": ""₩ 26,000"", ""initial"": 2600000, ""initial_formatted"": """"}",85.0,False,0.0,"Oxygen Not Included는 우주 콜로니 시뮬레이션 게임입니다. 외계의 우주 암석 깊은 곳에서 근면한 일꾼들은 생존하고 나아가 번영하기 위해 과학을 마스터하고, 낯선 새로운 생명체에 맞서며, 경이로운 우주 테크놀로지를 활용해야 합니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/457140/header.jpg?t=1780610338,appdetails,2026-06-07T01:16:03+00:00
1313140,Cult of the Lamb,2022년 8월 11일,"[""Massive Monster""]","[""Devolver Digital""]","[""액션"", ""어드벤처"", ""인디"", ""전략""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""스크린 공유 및 분할 협동"", ""공유 및 분할 화면"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""음량 개별 조절"", ""난이도 조정"", ""키보드 전용 옵션"", ""수시 저장"", ""스테레오 사운드"", ""Steam Cloud"", ""Remote Play Together"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2500000, ""final_formatted"": ""₩ 25,000"", ""initial"": 2500000, ""initial_formatted"": """"}",82.0,False,0.0,충성스러운 삼림 추종자들의 공동체를 만들고 당신의 말씀을 전파하여 하나의 진정한 종교가 되십시오.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1313140/19f32bb477a6e9d058e05193b4e282149bd70644/header.jpg?t=1769836674,appdetails,2026-06-07T01:16:03+00:00
1817070,Marvel’s Spider-Man Remastered,2022년 8월 12일,"[""Insomniac Games"", ""Nixxes Software""]","[""PlayStation Publishing LLC""]","[""액션"", ""어드벤처"", ""캐주얼""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""스테레오 사운드"", ""자막 옵션"", ""서라운드 사운드"", ""컨트롤러 일부 지원"", ""Steam Cloud"", ""Remote Play TV"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 6280000, ""final_formatted"": ""₩ 62,800"", ""initial"": 6280000, ""initial_formatted"": """"}",,False,0.0,"Marvel’s Spider-Man Remastered의 오리지널 액션으로 꽉 찬 스토리에서 피터 파커와 스파이더맨의 세계가 서로 충돌합니다. 마블의 뉴욕시에서 거대 범죄 및 상징적인 빌런과 싸우는 노련한 피터 파커가 되어보세요. 생동감 넘치는 동네를 웹 스윙으로 이동하며, 극적인 테이크다운으로 악당을 제압하세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1817070/header.jpg?t=1763569047,appdetails,2026-06-07T01:16:03+00:00
2379780,Balatro,2024년 2월 20일,"[""LocalThunk""]","[""Playstack""]","[""캐주얼"", ""인디"", ""전략""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""색상 대체"", ""음량 개별 조절"", ""마우스 전용 옵션"", ""퀵타임 이벤트 없이 플레이 가능"", ""터치 전용 옵션"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 1650000, ""final_formatted"": ""₩ 16,500"", ""initial"": 1650000, ""initial_formatted"": """"}",90.0,False,0.0,"포커 로그라이크 게임. Balatro는 불법 포커 패로 게임을 하고, 판을 뒤엎는 조커를 발견하고, 아드레날린이 치솟는 강력한 콤보를 만드는 덱 빌딩 게임입니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2379780/7a85430784e4d613cdb0547414d8cf16ffa45747/header.jpg?t=1779304872,appdetails,2026-06-07T01:16:03+00:00
1332010,Stray,2022년 7월 19일,"[""BlueTwelve Studio""]","[""Annapurna Interactive""]","[""어드벤처"", ""인디""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam Cloud"", ""Remote Play TV"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 3200000, ""final_formatted"": ""₩ 32,000"", ""initial"": 3200000, ""initial_formatted"": """"}",82.0,False,0.0,가족과 헤어지고 길을 잃고만 외로운 고양이는 오래 전 잊혀진 도시를 탈출하기 위해 고대의 신비를 풀어야 합니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1332010/71daca1910d664d31240b9623a495e0c0828807f/header.jpg?t=1779927784,appdetails,2026-06-07T01:16:03+00:00
1222140,Detroit: Become Human,2020년 6월 18일,"[""Quantic Dream""]","[""Quantic Dream""]","[""액션"", ""어드벤처""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam Cloud"", ""Remote Play TV"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 4550000, ""final_formatted"": ""₩ 45,500"", ""initial"": 4550000, ""initial_formatted"": """"}",80.0,False,0.0,"Detroit: Become Human에서는, 여러분을 기계가 인간보다 더 높은 지능을 갖고 있는 근미래로 데려가, 인간과 안드로이드의 운명을 여러분의 손에 쥐어 줍니다. 이제껏 창조된 이야기 중 가장 복잡한 분기점을 가진 서사구조를 통해, 여러분이 내리는 모든 결정이 게임 결과에 영향을 미치게 될 것입니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1222140/header.jpg?t=1667468479,appdetails,2026-06-07T01:16:03+00:00
646570,Slay the Spire,2019년 1월 23일,"[""Mega Crit""]","[""Mega Crit""]","[""인디"", ""전략""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""텍스트 크기 조정"", ""음량 개별 조절"", ""마우스 전용 옵션"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""터치 전용 옵션"", ""Steam Cloud"", ""통계"", ""Steam 순위표"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""Remote Play TV"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2700000, ""final_formatted"": ""₩ 27,000"", ""initial"": 2700000, ""initial_formatted"": """"}",89.0,False,0.0,"카드 게임이라는 장르와 로그라이크라는 장르를 합쳐, 저희가 만들 수 있는 최고의 싱글 플레이 덱 빌딩 게임을 만들었습니다. 독창적인 덱을 만들고, 기이한 적들과 조우하며, 엄청난 힘을 가진 유물을 발견하고, 첨탑을 정복해보세요!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/646570/header.jpg?t=1774015376,appdetails,2026-06-07T01:16:03+00:00
233860,Kenshi,2018년 12월 6일,"[""Lo-Fi Games""]","[""Lo-Fi Games""]","[""액션"", ""인디"", ""RPG"", ""시뮬레이션"", ""전략""]","[""싱글 플레이어"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""레벨 에디터 포함"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 3100000, ""final_formatted"": ""₩ 31,000"", ""initial"": 3100000, ""initial_formatted"": """"}",75.0,False,0.0,"자유롭게 돌아다니는 분대 기반의 RPG. 스토리를 따라가는 대신 제한 없는 샌드박스식 게임플레이에 중점을 두었습니다. 무역상, 도둑, 반란군, 전쟁 군주, 모험가, 농부, 노예 등 다양한 삶을 체험할 수 있습니다. 운이 나쁘면 식인종의 먹잇감으로 전락할지도 모르죠. 새로운 장비를 연구하거나 제작해 보세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/233860/fa72ac8a032fd876780cd5b554e4c03b4976ef74/header.jpg?t=1779293333,appdetails,2026-06-07T01:16:03+00:00
391540,Undertale,2015년 9월 15일,"[""tobyfox""]","[""tobyfox""]","[""인디"", ""RPG""]","[""싱글 플레이어"", ""Steam 트레이딩 카드"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 1050000, ""final_formatted"": ""₩ 10,500"", ""initial"": 1050000, ""initial_formatted"": """"}",92.0,False,0.0,UNDERTALE! The RPG game where you don't have to destroy anyone.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/391540/header.jpg?t=1757349115,appdetails,2026-06-07T01:16:03+00:00
4000,Garry's Mod,2006년 11월 29일,"[""Facepunch Studios""]","[""Valve""]","[""캐주얼"", ""인디"", ""시뮬레이션""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""LAN PvP"", ""협동"", ""온라인 협동"", ""LAN 협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""캡션 이용 가능"", ""Steam 창작마당"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""스테레오 사운드"", ""Steam Cloud"", ""Valve Anti-Cheat 사용"", ""레벨 에디터 포함"", ""Source SDK 포함"", ""Remote Play 태블릿"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 1050000, ""final_formatted"": ""₩ 10,500"", ""initial"": 1050000, ""initial_formatted"": """"}",,False,0.0,Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4000/header.jpg?t=1776868682,appdetails,2026-06-07T01:16:03+00:00
